pid,perf_counter,metric,value,unit,detail
588,184457.7156916,scene_frame_ms,1.0919000196736306,ms,capture
588,184457.7315957,scene_frame_ms,0.9613999864086509,ms,capture
588,184457.7475822,scene_frame_ms,0.9695999906398356,ms,capture
588,184457.7640258,scene_frame_ms,1.116700004786253,ms,capture
588,184457.7794678,scene_frame_ms,0.8640000014565885,ms,capture
588,184457.7956387,scene_frame_ms,1.0273999942000955,ms,capture
588,184457.8111434,scene_frame_ms,1.1016999778803438,ms,capture
588,184457.8274043,scene_frame_ms,1.28599998424761,ms,capture
588,184457.8430728,scene_frame_ms,1.0538999922573566,ms,capture
588,184457.8590529,scene_frame_ms,1.0201999975834042,ms,capture
588,184457.8757082,scene_frame_ms,1.1079999967478216,ms,capture
588,184457.8916793,scene_frame_ms,1.079599984223023,ms,capture
588,184457.9072287,scene_frame_ms,0.9109000093303621,ms,capture
588,184457.9227549,scene_frame_ms,0.8200000156648457,ms,capture
588,184457.9388475,scene_frame_ms,0.8474999922327697,ms,capture
588,184457.9551332,scene_frame_ms,1.0977000056300312,ms,capture
588,184457.9707824,scene_frame_ms,0.8802999800536782,ms,capture
588,184457.9867491,scene_frame_ms,0.7015999872237444,ms,capture
588,184458.0022163,scene_frame_ms,0.676499999826774,ms,capture
588,184458.0185345,scene_frame_ms,0.9191999852191657,ms,capture
588,184458.0343437,scene_frame_ms,0.7102000236045569,ms,capture
588,184458.0502371,scene_frame_ms,0.7068999984767288,ms,capture
588,184458.0664262,scene_frame_ms,0.8560999995097518,ms,capture
588,184458.0825816,scene_frame_ms,0.9909000073093921,ms,capture
588,184458.0984179,scene_frame_ms,0.7015000155661255,ms,capture
588,184458.1151312,scene_frame_ms,0.8400999940931797,ms,capture
588,184458.1302471,scene_frame_ms,0.7038000039756298,ms,capture
588,184458.1463599,scene_frame_ms,0.8004999835975468,ms,capture
588,184458.1624906,scene_frame_ms,0.847299990709871,ms,capture
588,184458.1784676,scene_frame_ms,0.8779999916441739,ms,capture
588,184458.1943565,scene_frame_ms,0.7027000247035176,ms,capture
588,184458.2109491,scene_frame_ms,0.8346000104211271,ms,capture
588,184458.2268741,scene_frame_ms,0.7093999884091318,ms,capture
588,184458.2430151,scene_frame_ms,0.7306000043172389,ms,capture
588,184458.2587581,scene_frame_ms,0.6784999859519303,ms,capture
588,184458.2752839,scene_frame_ms,0.9337999799754471,ms,capture
588,184458.2912085,scene_frame_ms,1.0292000079061836,ms,capture
588,184458.3066643,renderer_fps,62.50202759463459,fps,capture
588,184458.3066698,scene_frame_ms,0.8711999980732799,ms,capture
